Time(s),Reference(C),Temperature(C),Control_Effort(%)
0.0,35.0,29.825,38.01316749844043
1.01,35.0,29.89,37.7713749220212
2.0,35.0,29.825,38.481542420461636
3.01,35.0,29.793,38.95226718652527
4.01,35.0,29.793,39.189391952588906
5.01,35.0,29.857,38.95640218340612
6.01,35.0,29.793,39.66072694946975
7.0,35.0,29.89,39.18533437305052
8.01,35.0,29.857,39.66044460386775
9.01,35.0,29.89,39.652252027448526
10.0,35.0,29.89,39.88495945102931
11.0,35.0,29.922,39.8826096069869
12.01,35.0,30.051,39.16628515283844
13.0,35.0,30.019,39.62671796631317
14.0,35.0,29.954,40.33101085464753
15.01,35.0,30.147,39.143114597629456
16.01,35.0,30.083,39.83423287585778
17.01,35.0,30.147,39.58803661883969
18.01,35.0,30.212,39.33158028696195
19.01,35.0,30.212,39.549623955084215
20.0,35.0,30.341,38.820093013100426
21.02,35.0,30.341,39.03226207111665
22.0,35.0,30.47,38.29685651902683
23.01,35.0,30.534,38.03303643169059
24.01,35.0,30.599,37.758956269494696
25.01,35.0,30.663,37.4892615720524
26.0,35.0,30.76,36.97424953212725
27.01,35.0,30.856,36.46216568933249
28.01,35.0,30.824,36.885939114160934
29.0,35.0,30.985,35.89348066126014
30.01,35.0,31.018,35.833919401122884
31.0,35.0,31.082,35.54514360573923
32.0,35.0,31.179,35.01105046787274
33.0,35.0,31.34,34.00242545227698
34.0,35.0,31.372,33.934043169058015
35.01,35.0,31.404,33.864203618215846
36.0,35.0,31.533,33.080389457267614
37.0,35.0,31.565,33.00321802869618
38.01,35.0,31.855,31.029440112289453
39.0,35.0,31.823,31.407719463505924
40.0,35.0,31.888,31.07493873986274
41.0,35.0,31.952,30.74654348097316
42.0,35.0,32.21,28.99019900187148
43.0,35.0,32.178,29.352311790393028
44.01,35.0,32.274,28.775652776044907
45.01,35.0,32.403,27.952219151590775
46.0,35.0,32.5,27.35796818465377
47.01,35.0,32.5,27.47181721771678
48.0,35.0,32.693,26.167977105427337
49.02,35.0,32.822,25.325462383031795
50.01,35.0,32.79,25.65970492825952
51.0,35.0,32.919,24.812772863381184
52.01,35.0,33.08,23.72490892077356
53.01,35.0,33.145,23.334884903306275
54.0,35.0,33.241,22.71418908296943
55.01,35.0,33.177,23.264407797878977
56.0,35.0,33.338,22.16479463505926
57.01,35.0,33.402,21.770366936993128
58.0,35.0,33.435,21.600736431690564
59.02,35.0,33.596,20.48937404865879
60.01,35.0,33.628,20.318254398003738
61.01,35.0,33.757,19.433160137242684
62.0,35.0,33.854,18.77724853399876
63.01,35.0,33.95,18.12426512788519
64.01,35.0,33.982,17.937024454148474
65.0,35.0,34.047,17.505923705552114
66.0,35.0,34.079,17.314265689332498
67.0,35.0,34.111,17.12115040548973
68.01,35.0,34.208,16.44911777916408
69.01,35.0,34.337,15.537610542732354
70.0,35.0,34.434,14.855285963817858
71.0,35.0,34.498,14.410946849656913
72.01,35.0,34.401,15.146325077978767
73.01,35.0,34.498,14.46108596381786
74.01,35.0,34.53,14.24888958203368
75.01,35.0,34.691,13.087661322520256
76.0,35.0,34.691,13.101733063006845
77.01,35.0,34.756,12.638344728633811
78.02,35.0,34.82,12.179341859014347
79.01,35.0,34.885,11.710078914535261
80.01,35.0,35.014,10.767741359950072
81.01,35.0,35.078,10.296989270118507
82.0,35.0,35.046,10.528494447910173
83.01,35.0,35.078,10.291342358078582
84.01,35.0,35.078,10.287790268247017
85.01,35.0,35.078,10.28423817841545
86.02,35.0,35.175,9.568168746101083
87.0,35.0,35.239,9.090084778540259
88.0,35.0,35.304,8.60174073611976
89.01,35.0,35.304,8.5878966936993
90.0,35.0,35.368,8.103938116032426
91.02,35.0,35.497,7.139604928259517
92.01,35.0,35.4,7.8294890829694435
93.01,35.0,35.465,7.333813162819689
94.02,35.0,35.4,7.790097317529643
95.01,35.0,35.465,7.294421397379889
96.02,35.0,35.433,7.5083027448534025
97.0,35.0,35.529,6.783412289457243
98.0,35.0,35.529,6.759321834061112
99.0,35.0,35.594,6.257771303805359
100.0,35.0,35.658,5.760606238303174
101.01,35.0,35.69,5.495583905177809
102.01,35.0,35.658,5.699218839675599
103.01,35.0,35.723,5.191793699313793
104.01,35.0,35.658,5.636328633811592
105.01,35.0,35.69,5.371306300686229
106.01,35.0,35.723,5.097481160324398
107.01,35.0,35.755,4.829498752339345
108.01,35.0,35.658,5.50763368683717
109.01,35.0,35.658,5.477668621334986
110.0,35.0,35.723,4.97024348097318
111.01,35.0,35.755,4.702261072988125
112.0,35.0,35.723,4.90293593262633
113.01,35.0,35.723,4.870010792264508
114.01,35.0,35.819,4.13191384903304
115.02,35.0,35.69,5.042191515907685
116.01,35.0,35.755,4.533309107922623
117.0,35.0,35.755,4.498926699937594
118.02,35.0,35.787,4.2294870243293845
119.0,35.0,35.658,5.1412219588271855
120.0,35.0,35.658,5.1112568933250015
121.0,35.0,35.658,5.081291827822818
122.01,35.0,35.626,5.286384029943867
123.0,35.0,35.723,4.545358889582037
124.0,35.0,35.658,4.989893824079836
125.0,35.0,35.658,4.959928758577652
126.02,35.0,35.69,4.694906425452287
127.01,35.0,35.755,4.186024017467225
128.0,35.0,35.755,4.151641609482196
129.01,35.0,35.69,4.594719276356843
130.01,35.0,35.658,4.798354210854632
131.0,35.0,35.626,5.003446412975681
132.01,35.0,35.594,5.209995882719886
133.01,35.0,35.626,4.947888084840933
134.0,35.0,35.69,4.4492657517155445
135.01,35.0,35.594,5.123015221459749
136.01,35.0,35.626,4.860907423580797
137.0,35.0,35.594,5.0674568933250015
138.01,35.0,35.562,5.275463630692464
139.0,35.0,35.4,6.4398477854023755
140.01,35.0,35.529,5.474057330006208
141.01,35.0,35.465,5.920081409856488
142.01,35.0,35.529,5.428790954460356
143.01,35.0,35.433,6.10987230193387
144.01,35.0,35.433,6.090153649407358
145.01,35.0,35.465,5.835377729257613
146.01,35.0,35.368,6.526719151590747
147.0,35.0,35.465,5.797443231441019
148.01,35.0,35.4,6.253727386150972
149.01,35.0,35.4,6.235511540860891
150.01,48.0,35.4,100.0
151.0,48.0,35.433,100.0
152.02,48.0,35.497,100.0
153.01,48.0,35.4,100.0
154.01,48.0,35.304,100.0
155.01,48.0,35.4,100.0
156.01,48.0,35.465,100.0
157.0,48.0,35.433,100.0
158.0,48.0,35.465,100.0
159.0,48.0,35.465,100.0
160.01,48.0,35.626,100.0
161.01,48.0,35.594,100.0
162.0,48.0,35.723,99.3367013724267
163.01,48.0,35.787,99.4256766687461
164.01,48.0,35.916,99.03427735495947
165.01,48.0,35.98,99.1144635059264
166.0,48.0,36.045,99.18438958203366
167.01,48.0,36.271,98.06872370555207
168.02,48.0,36.367,97.89768602620089
169.01,48.0,36.335,98.66250561447285
170.01,48.0,36.593,97.29857598253272
171.01,48.0,36.689,97.11287454772301
172.01,48.0,36.915,95.9678811603244
173.01,48.0,37.012,95.7601704304429
174.01,48.0,37.237,94.60781328758574
175.01,48.0,37.302,94.62049606986898
176.0,48.0,37.56,93.21252963194009
177.01,48.0,37.688,92.74773412351837
178.01,48.0,37.946,91.32218939488459
179.01,48.0,37.979,91.53764185901434
180.01,48.0,38.236,90.10619064254523
181.01,48.0,38.494,88.65569020586399
182.01,48.0,38.591,88.37607242669992
183.01,48.0,38.945,86.20423362445413
184.01,48.0,38.978,86.3741920149719
185.0,48.0,39.268,84.65484391765438
186.01,48.0,39.493,83.39974940736117
187.01,48.0,39.654,82.6045230193387
188.02,48.0,39.912,81.08944741110417
189.01,48.0,40.17,79.56262258265748
190.02,48.0,40.267,79.20668041172797
191.01,48.0,40.428,78.37620636306926
192.0,48.0,40.814,75.88565402370554
193.0,48.0,41.008,74.78786699937613
194.0,48.0,41.201,73.6885908296943
195.01,48.0,41.523,71.63295090455392
196.01,48.0,41.62,71.21539363693076
197.01,48.0,41.846,69.84584441671866
198.01,48.0,42.007,68.94346331877729
199.01,48.0,42.297,67.08617573300063
200.01,48.0,42.522,65.69314173424829
201.01,48.0,42.716,64.51757305053023
202.01,48.0,42.78,64.28808983156578
203.01,48.0,43.006,62.86571466001246
204.01,48.0,43.328,60.72787573300059
205.01,48.0,43.393,60.4631767311291
206.01,48.0,43.618,59.020231316281944
207.0,48.0,43.844,57.55969394884588
208.01,48.0,44.166,55.38369282595134
209.01,48.0,44.198,55.32323443543354
210.01,48.0,44.392,54.07134135995005
211.01,48.0,44.585,52.81795913911413
212.0,48.0,44.811,51.3133849656893
213.0,48.0,44.875,50.98849625701806
214.0,48.0,45.133,49.2356583281347
215.01,48.0,45.262,48.41864578914532
216.01,48.0,45.487,46.89058683718025
217.01,48.0,45.584,46.29251054273233
218.02,48.0,45.745,45.219902370555204
219.0,48.0,45.906,44.13996232064878
220.01,48.0,46.132,42.57523031815346
221.01,48.0,46.196,42.19018378041172
222.0,48.0,46.293,41.55981990018714
223.01,48.0,46.486,40.21986687461011
224.01,48.0,46.647,39.1061819713038
225.01,48.0,46.744,38.45527972551464
226.01,48.0,47.002,36.61732825951337
227.01,48.0,47.002,36.66277679351213
228.0,48.0,47.034,36.4731680598877
229.01,48.0,47.26,34.857067373674354
230.0,48.0,47.324,34.42065215221459
231.01,48.0,47.389,33.97397685589516
232.01,48.0,47.582,32.584112414223306
233.01,48.0,47.646,32.13303343730504
234.01,48.0,47.743,31.4366371179039
235.02,48.0,47.937,30.02330611353712
236.01,48.0,47.969,29.791117841547074
237.0,48.0,47.969,29.792529569557054
238.01,48.0,48.065,29.088769494697445
239.01,48.0,48.098,28.843406612601363
240.0,48.0,48.162,28.36882919525888
241.01,48.0,48.194,28.126394510293167
242.0,48.0,48.291,27.405042482844678
243.0,48.0,48.291,27.391790455396148
244.01,48.0,48.517,25.71844647535867
245.01,48.0,48.549,25.459845227698057
246.01,48.0,48.549,25.43484398003742
247.01,48.0,48.646,24.697325389893937
248.01,48.0,48.613,24.91030960698689
249.0,48.0,48.678,24.40493374922022
250.0,48.0,48.807,23.426483281347448
251.0,48.0,48.807,23.389732813474705
252.01,48.0,48.903,22.647810542732373
253.01,48.0,48.903,22.606688271990013
254.01,48.0,48.968,22.088105926387986
255.0,48.0,48.936,22.27908084840922
256.01,48.0,49.0,21.76634123518402
257.01,48.0,49.0,21.720801621958813
258.0,48.0,48.968,21.91031927635679
259.01,48.0,49.0,21.63117966313162
260.0,48.0,49.097,20.873122707423562
261.0,48.0,49.097,20.823165751715514
262.0,48.0,49.032,21.250668870867138
263.01,48.0,49.161,20.256097379912642
264.0,48.0,49.032,21.150800499064268
265.01,48.0,49.161,20.156229008109776
266.0,48.0,49.129,20.338414784778546
267.0,48.0,49.161,20.051943293824063
268.01,48.0,49.161,19.9990718028696
269.0,48.0,49.097,20.416314847161555
270.02,48.0,49.097,20.366357891453507
271.01,48.0,49.097,20.31640093574546
272.0,48.0,49.097,20.266443980037415
273.01,48.0,49.064,20.45888983156581
274.01,48.0,49.032,20.645492950717426
275.01,48.0,49.064,20.363438802245785
276.01,48.0,49.064,20.314984653774168
277.0,48.0,48.968,20.97170230817215
278.01,48.0,48.936,21.16267723019339
279.0,48.0,49.0,20.649937616968185
280.0,48.0,48.968,20.839455271366162
281.0,48.0,48.936,21.030430193387396
282.01,48.0,48.936,20.987805115408605
283.0,48.0,48.936,20.945180037429814
284.01,48.0,48.871,21.380015034310645
285.01,48.0,48.871,21.340350031191498
286.0,48.0,48.871,21.300685028072344
287.0,48.0,48.871,21.261020024953194
288.01,48.0,48.71,22.403986899563307
289.01,48.0,48.774,21.901539238927
290.01,48.0,48.71,22.336406113537105
291.01,48.0,48.678,22.539130255770445
292.01,48.0,48.646,22.74331166562694
293.01,48.0,48.646,22.713893075483462
294.01,48.0,48.549,23.396991827822834
295.01,48.0,48.613,22.901876044915785
296.01,48.0,48.613,22.873960262008733
297.01,48.0,48.581,23.081101746724862
298.01,48.0,48.549,23.289700499064253
299.0,48.0,48.517,23.499756519026793
300.0,28.0,48.42,0.0
301.01,28.0,48.42,0.0
302.01,28.0,48.323,0.0
303.0,28.0,48.291,0.0
304.01,28.0,48.259,0.0
305.0,28.0,48.259,0.0
306.0,28.0,48.259,0.0
307.01,28.0,48.162,0.0
308.01,28.0,48.098,0.0
309.02,28.0,48.162,0.0
310.01,28.0,48.065,0.0
311.01,28.0,47.969,0.0
312.01,28.0,47.969,0.0
313.01,28.0,47.969,0.0
314.0,28.0,47.969,0.0
315.01,28.0,47.808,0.0
316.02,28.0,47.808,0.0
317.01,28.0,47.743,0.0
318.0,28.0,47.679,0.0
319.01,28.0,47.646,0.0
320.0,28.0,47.55,0.0
321.0,28.0,47.518,0.0
322.01,28.0,47.421,0.0
323.0,28.0,47.356,0.0
324.01,28.0,47.324,0.0
325.01,28.0,47.26,0.0
326.0,28.0,47.131,0.0
327.02,28.0,47.034,0.0
328.01,28.0,47.002,0.0
329.0,28.0,46.97,0.0
330.01,28.0,46.873,0.0
331.01,28.0,46.744,0.0
332.01,28.0,46.712,0.0
333.01,28.0,46.776,0.0
334.0,28.0,46.583,0.0
335.01,28.0,46.519,0.0
336.01,28.0,46.422,0.0
337.01,28.0,46.293,0.0
338.0,28.0,46.261,0.0
339.01,28.0,46.132,0.0
340.0,28.0,46.132,0.0
341.0,28.0,46.003,0.0
342.01,28.0,45.874,0.0
343.02,28.0,45.777,0.0
344.0,28.0,45.681,0.0
345.02,28.0,45.681,0.0
346.01,28.0,45.616,0.0
347.02,28.0,45.487,0.0
348.01,28.0,45.391,0.0
349.0,28.0,45.294,0.0
350.01,28.0,45.358,0.0
351.01,28.0,45.101,0.0
352.01,28.0,45.101,0.0
353.0,28.0,44.972,0.0
354.0,28.0,44.939,0.0
355.01,28.0,44.811,0.0
356.0,28.0,44.746,0.0
357.01,28.0,44.682,0.0
358.01,28.0,44.553,0.0
359.0,28.0,44.424,0.0
360.01,28.0,44.424,0.0
361.01,28.0,44.392,0.0
362.01,28.0,44.23,0.0
363.0,28.0,44.134,0.0
364.01,28.0,44.102,0.0
365.0,28.0,44.102,0.0
366.01,28.0,43.94,0.0
367.01,28.0,43.876,0.0
368.0,28.0,43.779,0.0
369.0,28.0,43.779,0.0
370.01,28.0,43.65,0.0
371.0,28.0,43.521,0.0
372.01,28.0,43.457,0.0
373.01,28.0,43.393,0.0
374.0,28.0,43.328,0.0
375.01,28.0,43.167,0.0
376.0,28.0,43.135,0.0
377.01,28.0,43.103,0.0
378.01,28.0,43.038,0.0
379.0,28.0,42.909,0.0
380.01,28.0,42.845,0.0
381.0,28.0,42.813,0.0
382.0,28.0,42.716,0.0
383.0,28.0,42.619,0.0
384.01,28.0,42.49,0.0
385.0,28.0,42.49,0.0
386.01,28.0,42.426,0.0
387.01,28.0,42.361,0.0
388.0,28.0,42.232,0.0
389.01,28.0,42.2,0.0
390.02,28.0,42.168,0.0
391.01,28.0,42.136,0.0
392.0,28.0,42.071,0.0
393.0,28.0,41.942,0.0
394.01,28.0,41.846,0.0
395.0,28.0,41.878,0.0
396.01,28.0,41.749,0.0
397.0,28.0,41.685,0.0
398.0,28.0,41.556,0.0
399.01,28.0,41.523,0.0
400.0,28.0,41.491,0.0
401.0,28.0,41.395,0.0
402.0,28.0,41.266,0.0
403.0,28.0,41.201,0.0
404.01,28.0,41.201,0.0
405.0,28.0,41.072,0.0
406.02,28.0,41.04,0.0
407.0,28.0,40.879,0.0
408.0,28.0,40.879,0.0
409.01,28.0,40.814,0.0
410.0,28.0,40.75,0.0
411.01,28.0,40.718,0.0
412.0,28.0,40.557,0.0
413.0,28.0,40.557,0.0
414.01,28.0,40.492,0.0
415.0,28.0,40.428,0.0
416.0,28.0,40.331,0.0
417.01,28.0,40.267,0.0
418.0,28.0,40.234,0.0
419.01,28.0,40.202,0.0
420.0,28.0,40.202,0.0
421.0,28.0,40.138,0.0
422.01,28.0,39.977,0.0
423.0,28.0,39.977,0.0
424.01,28.0,39.977,0.0
425.0,28.0,39.88,0.0
426.01,28.0,39.88,0.0
427.01,28.0,39.654,0.0
428.0,28.0,39.622,0.0
429.01,28.0,39.59,0.0
430.0,28.0,39.558,0.0
431.0,28.0,39.525,0.0
432.01,28.0,39.429,0.0
433.0,28.0,39.332,0.0
434.01,28.0,39.268,0.0
435.01,28.0,39.3,0.0
436.0,28.0,39.268,0.0
437.01,28.0,39.171,0.0
438.02,28.0,39.042,0.0
439.01,28.0,38.945,0.0
440.0,28.0,39.01,0.0
441.01,28.0,38.913,0.0
442.0,28.0,38.945,0.0
443.0,28.0,38.849,0.0
444.01,28.0,38.688,0.0
445.01,28.0,38.72,0.0
446.02,28.0,38.623,0.0
447.0,28.0,38.688,0.0
448.0,28.0,38.623,0.0
449.01,28.0,38.591,0.0
450.02,40.0,38.591,37.623721834061115
451.01,40.0,38.43,38.870519026824695
452.02,40.0,38.397,39.1844190268247
453.01,40.0,38.365,39.49247629444788
454.01,40.0,38.269,40.272105364940735
455.01,40.0,38.269,40.35093443543356
456.01,40.0,38.204,40.90722358078602
457.01,40.0,38.204,40.98901272613847
458.0,40.0,38.172,41.305859139114176
459.01,40.0,38.075,42.10162289457264
460.02,40.0,38.107,41.95422938240797
461.01,40.0,38.107,42.04043587024329
462.01,40.0,38.075,42.361699625701775
463.01,40.0,38.011,42.919477916406706
464.01,40.0,38.011,43.01005620711164
465.01,40.0,38.075,42.630519962570155
466.01,40.0,38.043,42.953240985651895
467.0,40.0,38.075,42.807304741110386
468.0,40.0,38.107,42.65991122894572
469.01,40.0,38.043,43.21623225202744
470.01,40.0,38.14,42.59283593262631
471.01,40.0,38.075,43.1549996880848
472.0,40.0,38.204,42.29508883343729
473.0,40.0,38.14,42.84699251403617
474.0,40.0,38.236,42.22652439176545
475.0,40.0,38.204,42.54191353711789
476.0,40.0,38.301,41.9111853399875
477.01,40.0,38.365,41.5184426076107
478.01,40.0,38.397,41.35784260761073
479.01,40.0,38.397,41.43084260761073
480.01,40.0,38.43,41.26143980037428
481.02,40.0,38.559,40.385362383031826
482.01,40.0,38.559,40.450984965689344
483.01,40.0,38.559,40.516607548346855
484.0,40.0,38.688,39.634655520898285
485.0,40.0,38.784,38.98923169058016
486.0,40.0,38.913,38.09703325015597
487.0,40.0,38.913,38.14653480973177
488.01,40.0,38.978,37.71857629444789
489.0,40.0,39.01,37.53006051154087
490.01,40.0,39.01,37.57514472863382
491.01,40.0,39.139,36.672654335620685
492.0,40.0,39.171,36.4768066749844
493.01,40.0,39.235,36.04444447910168
494.0,40.0,39.3,35.601822208359344
495.01,40.0,39.429,34.686125327510894
496.01,40.0,39.364,35.189588521522154
497.01,40.0,39.558,33.79351703056768
498.01,40.0,39.558,33.81364553961322
499.02,40.0,39.687,32.88619943855272
500.01,40.0,39.687,32.90045333749221
501.0,40.0,39.783,32.20953543356205
502.01,40.0,39.88,31.506900187149068
503.01,40.0,39.977,30.79984759825329
504.01,40.0,40.009,30.565837741734235
505.0,40.0,40.009,30.56542788521521
506.01,40.0,40.105,29.859846225826587
507.0,40.0,40.234,28.907489956331855
508.02,40.0,40.202,29.131890954460392
509.0,40.0,40.299,28.410174610106044
510.01,40.0,40.267,28.631615533374887
511.0,40.0,40.428,27.43682457891454
512.01,40.0,40.492,26.947219089207742
513.0,40.0,40.524,26.689756331877714
514.0,40.0,40.621,25.95337623206485
515.01,40.0,40.653,25.69003886462882
516.01,40.0,40.782,24.712726887086728
517.0,40.0,40.782,24.677114909544617
518.0,40.0,40.911,23.69392832189642
519.0,40.0,40.976,23.17498165938864
520.01,40.0,40.976,23.130534996880844
521.0,40.0,41.137,21.90345645664378
522.01,40.0,41.072,22.329137991266347
523.01,40.0,41.137,21.802859451029303
524.01,40.0,41.137,21.75108091079225
525.01,40.0,41.201,21.22918783530878
526.01,40.0,41.233,20.939437492202135
527.01,40.0,41.266,20.64088434185902
528.01,40.0,41.395,19.635656581409826
529.0,40.0,41.427,19.337071553337484
530.01,40.0,41.427,19.272086525265127
531.0,40.0,41.459,18.97204422956953
532.01,40.0,41.556,18.193084591391155
533.01,40.0,41.588,17.887167685589507
534.01,40.0,41.523,18.292310854647504
535.01,40.0,41.62,17.51043668122272
536.0,40.0,41.685,16.959202432938216
537.0,40.0,41.62,17.359928259513428
538.0,40.0,41.749,16.33857947598251
539.0,40.0,41.781,16.02387342482845
540.01,40.0,41.813,15.707710106051133
541.02,40.0,41.813,15.625146787273843
542.01,40.0,41.846,15.300180661260159
543.0,40.0,41.878,14.981057267623202
544.0,40.0,41.878,14.89553387398627
545.01,40.0,41.878,14.810010480349336
546.0,40.0,41.846,14.959544354335637
547.02,40.0,41.942,14.170306425452265
548.0,40.0,42.007,13.604408421709303
549.01,40.0,41.91,14.22552776044918
550.0,40.0,41.878,14.37360436681222
551.0,40.0,41.975,13.575563630692434
552.01,40.0,41.975,13.485622894572657
553.01,40.0,41.975,13.395682158452882
