Time(s),Reference(C),Temperature(C),Control_Effort(%)
0.0,35.0,32.0,22.036618839675608
1.0,35.0,32.0,22.173237679351217
2.0,35.0,32.0,22.309856519026823
3.0,35.0,32.0,22.446475358702433
4.0,35.0,32.0,22.58309419837804
5.0,35.0,32.0,22.71971303805365
6.0,35.0,32.0,22.856331877729257
7.0,35.0,32.0,22.992950717404867
8.0,35.0,32.0,23.129569557080472
9.0,35.0,32.0,23.266188396756082
10.0,35.0,32.0,23.40280723643169
11.0,35.0,32.0,23.539426076107297
12.0,35.0,32.0,23.676044915782906
13.0,35.0,32.0,23.812663755458516
14.0,35.0,32.0,23.94928259513412
15.0,35.0,32.0,24.08590143480973
16.0,35.0,32.0,24.222520274485337
17.0,35.0,32.0,24.35913911416095
18.0,35.0,32.0,24.495757953836556
19.0,35.0,32.0,24.632376793512165
20.0,35.0,32.0,24.76899563318777
21.0,35.0,32.0,24.90561447286338
22.0,35.0,32.0,25.04223331253899
23.0,35.0,31.96,25.47559385937893
24.0,35.0,32.26,23.409305389709914
25.0,35.0,32.056,25.028464077625074
26.0,35.0,32.241,23.803792470682815
27.0,35.0,32.356,23.084979415132402
28.0,35.0,32.35,23.252623462736562
29.0,35.0,32.456,22.5956826832461
30.0,35.0,32.622,21.49083807611064
31.0,35.0,32.637,21.489989776426007
32.0,35.0,32.908,19.602954571889168
33.0,35.0,32.749,20.868688902494426
34.0,35.0,32.831,20.367522970093393
35.0,35.0,33.024,19.04759548665368
36.0,35.0,33.08,18.727939181732882
37.0,35.0,33.182,18.0626138581612
38.0,35.0,33.091,18.819842411222567
39.0,35.0,33.253,17.714842248365766
40.0,35.0,33.153,18.531881661513715
41.0,35.0,33.299,17.543699336563186
42.0,35.0,33.338,17.330294385088976
43.0,35.0,33.512,16.130659921631256
44.0,35.0,33.656,15.139187149375324
45.0,35.0,33.592,15.671654295105629
46.0,35.0,33.675,15.126201142379289
47.0,35.0,33.843,13.950258818558673
48.0,35.0,33.754,14.65669151938508
49.0,35.0,34.012,12.820307885910807
50.0,35.0,33.763,14.694569755618229
51.0,35.0,33.982,13.141403051021097
52.0,35.0,34.072,12.528535408893859
53.0,35.0,34.106,12.316777576363565
54.0,35.0,34.137,12.13056626164674
55.0,35.0,34.144,12.121702834445975
56.0,35.0,34.095,12.517409756210572
57.0,35.0,34.251,11.412081485912797
58.0,35.0,34.432,10.115348337051628
59.0,35.0,34.474,9.837229306336308
60.0,35.0,34.659,8.503395413856165
61.0,35.0,34.593,8.999297078428341
62.0,35.0,34.727,8.031565903669414
63.0,35.0,34.531,9.48442545846059
64.0,35.0,34.56,9.298448194892067
65.0,35.0,34.673,8.482632722175124
66.0,35.0,34.773,7.765482483359214
67.0,35.0,34.733,8.067369020205291
68.0,35.0,34.768,7.823932538417781
69.0,35.0,34.926,6.673985395143721
70.0,35.0,34.813,7.5057132818670915
71.0,35.0,35.042,5.8319120073817885
72.0,35.0,34.987,6.240368589769419
73.0,35.0,35.0,6.1410805609981916
74.0,35.0,34.887,6.968936246281565
75.0,35.0,35.04,5.854124184560291
